time,intensity_rate,structure_rate,coupled_rate,heterogeneity,localization,roughness,sign_mixing,temporal_deformation
5.775000000000000355e+00,3.213664192796971797e+00,3.660430116842927628e-02,3.331397118915253586e+00,2.765957226786611577e-15,2.220446049250313081e-16,4.780861291161010841e-14,0.000000000000000000e+00,2.240224313109795973e-01
5.800000000000000711e+00,3.177857964499739563e+00,3.661770924115208270e-02,3.294324191078012998e+00,2.680040617911167268e-15,2.220446049250313081e-16,4.466557178079171917e-14,0.000000000000000000e+00,2.241228792103298340e-01
5.825000000000000178e+00,3.142439280635050292e+00,3.662360885112132813e-02,3.257628394589445087e+00,3.099114680263925179e-15,0.000000000000000000e+00,4.983752685012811186e-14,0.000000000000000000e+00,2.241670819262054914e-01
5.850000000000000533e+00,3.107412891578133163e+00,3.662187249633722108e-02,3.221315062655953021e+00,2.717613170430844487e-15,0.000000000000000000e+00,4.398205094093389049e-14,0.000000000000000000e+00,2.241540719945114279e-01
5.875000000000000000e+00,3.072783344341845080e+00,3.661237078854080035e-02,3.185389311948712887e+00,2.739686955910263353e-15,6.661338147750939243e-16,4.762226473380038870e-14,0.000000000000000000e+00,2.240828837678262020e-01
5.900000000000000355e+00,3.038554984553744287e+00,3.659497247807232123e-02,3.149856044199365712e+00,2.674615029826208194e-15,-2.220446049250313081e-16,4.456697984979728709e-14,0.000000000000000000e+00,2.239525545141731189e-01
5.925000000000000711e+00,3.004731958579371920e+00,3.656954448252184436e-02,3.114719947954147639e+00,3.321962922452361392e-15,2.220446049250313081e-16,5.399541621268311826e-14,0.000000000000000000e+00,2.237621255671431719e-01
5.950000000000000178e+00,2.971318215788437911e+00,3.653595191937999281e-02,3.079985500483270577e+00,2.796371803709848942e-15,-4.440892098500626162e-16,4.843827942510035532e-14,0.000000000000000000e+00,2.235106435277958159e-01
5.975000000000000533e+00,2.938317510960536172e+00,3.649405814289714833e-02,3.045656969842239548e+00,2.877720190396519864e-15,0.000000000000000000e+00,4.558741010578537388e-14,0.000000000000000000e+00,2.231971615185827096e-01
6.000000000000000000e+00,2.905733406826923826e+00,3.644372478540124777e-02,3.011738417081782249e+00,2.716796252072154360e-15,-2.220446049250313081e-16,4.528086500587566896e-14,0.000000000000000000e+00,2.228207404897125099e-01
6.025000000000000355e+00,2.873569276744647905e+00,3.638481180328671794e-02,2.978233698602751112e+00,2.717368813391533552e-15,0.000000000000000000e+00,4.545014225989609222e-14,0.000000000000000000e+00,2.223804505778393392e-01
6.050000000000000711e+00,2.841828307499410844e+00,3.631717752792600756e-02,2.945146468652416250e+00,2.648640706069130024e-15,0.000000000000000000e+00,4.257342085751260926e-14,0.000000000000000000e+00,2.218753725170266033e-01
6.075000000000000178e+00,2.810513502233236593e+00,3.624067872175953942e-02,2.912480181958362557e+00,2.480349477397878267e-15,2.220446049250313081e-16,4.083230865997507723e-14,0.000000000000000000e+00,2.213045991018084691e-01
6.100000000000000533e+00,2.779627683493049339e+00,3.615517063979779844e-02,2.880238096496062106e+00,2.794311833222364572e-15,-1.110223024625156540e-16,4.622856570248013303e-14,0.000000000000000000e+00,2.206672367017528114e-01
6.125000000000000000e+00,2.749173496396140948e+00,3.606050709682370042e-02,2.848423276386219172e+00,2.735902704162322065e-15,-4.440892098500626162e-16,4.581291052472488149e-14,0.000000000000000000e+00,2.199624068270704946e-01
